title,location,property_type,price,price_per_bedroom,bedrooms,bathrooms,price_category,added_date,updated_date,month_added,state
2 bedroom house for sale,"Oregun, Oregun, Ikeja, Lagos",House,120000000,60000000,2,2,High,22/02/2026,22/02/2026,2026-02,lagos
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",Detached Duplex,5500000000,916666666.7,6,6,High,27/11/2025,22/02/2026,2025-11,lagos
4 bedroom semi-detached duplex for sale,"Gbagada, Gbagada, Lagos",Semi-detached Duplex,340000000,85000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
Mixed-use land for sale,"Lbs Ajah, Ajah, Lagos",Mixed-use Land,900000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Ikate, Ikate, Lekki, Lagos",Semi-detached Duplex,380000000,95000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Bourdillon Court Estate, Chevron Drive, Lekki, Lekki, Lagos",Flat / Apartment,170000000,56666666.67,3,3,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",Detached Duplex,750000000,150000000,5,6,High,28/01/2026,15/02/2026,2026-01,lagos
4 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",Detached Duplex,350000000,87500000,4,5,High,28/01/2026,11/02/2026,2026-01,lagos
4 bedroom house for sale,"Ojodu, Lagos",House,300000000,75000000,4,5,High,04/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"GRA Phase 1, Magodo, Lagos",Terraced Duplex,310000000,77500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"GRA, Ogudu, Lagos",Terraced Duplex,500000000,125000000,4,5,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Sangotedo, Ajah, Lagos",Detached Duplex,180000000,36000000,5,5,High,22/02/2026,23/02/2026,2026-02,lagos
Residential land for sale,"Orange Island Phase 2, Lekki Phase 1, Lekki, Lagos",Residential Land,500000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Maryland, Lagos",Detached Duplex,500000000,125000000,4,4,High,02/02/2026,02/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Obanikoro, Shomolu, Lagos",Terraced Duplex,280000000,70000000,4,4,High,03/02/2026,03/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Adeniyi Jones, Ikeja, Lagos",Semi-detached Duplex,410000000,102500000,4,4,High,04/02/2026,04/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Opic, Isheri North, Lagos",Detached Duplex,260000000,65000000,4,4,High,05/02/2026,05/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Ogba, Ikeja, Lagos",Terraced Duplex,290000000,72500000,4,4,High,05/02/2026,05/02/2026,2026-02,lagos
Residential land for sale,"Lekki Phase 2, Lekki, Lagos",Residential Land,150000000,0,0,0,High,30/01/2026,22/02/2026,2026-01,lagos
4 bedroom terraced duplex for sale,"Sangotedo, Ajah, Lagos",Terraced Duplex,120000000,30000000,4,5,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Chevron Drive Beside Northpoint Estate, Lekki, Lagos",Residential Land,230000000,0,0,0,High,05/12/2024,16/02/2026,2024-12,lagos
3 bedroom flat / apartment for sale,"Chois Gardens, Abijo Gra, Abijo, Lekki, Lagos",Flat / Apartment,100000000,33333333.33,3,3,High,22/02/2026,23/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Lekki Palm City ,ajah ,lekki ,lagos ,nigeria, Ajah, Lagos",Detached Duplex,230000000,46000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Chevy View Estate Chevron, Lekki, Lagos",Terraced Duplex,120000000,30000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Lekki Phase One ,lekki ,lagos ,nigeria, Lekki Phase 1, Lekki, Lagos",Residential Land,4500000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom terraced duplex for sale,"Ikoyi, Lagos",Terraced Duplex,1400000000,280000000,5,5,High,17/02/2026,17/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Banana Island, Ikoyi, Lagos",Flat / Apartment,800000000,266666666.7,3,3,High,17/02/2026,17/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",Terraced Duplex,700000000,175000000,4,4,High,17/02/2026,17/02/2026,2026-02,lagos
4 bedroom house for sale,"Oniru, Victoria Island (VI), Lagos",House,450000000,112500000,4,4,High,17/02/2026,17/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Chevron Toll Gate, Lekki, Lagos",Detached Duplex,480000000,96000000,5,6,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",Terraced Duplex,470000000,117500000,4,5,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Chevron Toll-gate, Ikota, Lekki, Lagos",Detached Duplex,250000000,62500000,4,4,High,22/02/2026,23/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"1st Gate Igbokusu, Jakande, Lekki, Lagos",Flat / Apartment,90000000,45000000,2,2,High,03/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"1st Gate, Igbokusu, Jakande, Lekki, Lagos",Detached Duplex,310000000,77500000,4,4,High,03/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",Detached Duplex,,,5,5,,22/02/2026,22/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"Freedom Way, Lekki Phase 1, Lekki, Lagos",Flat / Apartment,185000000,92500000,2,2,High,23/12/2024,20/02/2026,2024-12,lagos
3 bedroom detached bungalow for sale,"Off Lekki-epe Express Way, Eleko, Ibeju Lekki, Lagos",Detached Bungalow,75000000,25000000,3,3,High,10/02/2026,22/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Surulere, Lagos",Semi-detached Duplex,295000000,73750000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Ajah, Lekki Phase 2, Lekki, Lagos",Detached Duplex,300000000,60000000,5,5,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"In A Serene And Secured Estate, Adeniyi Jones, Ikeja, Lagos",Detached Duplex,470000000,117500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
Mixed-use land for sale,"Few Minutes To The Popular Caleb University, Imota, Ikorodu, Lagos",Mixed-use Land,5500000,0,0,0,Low,22/02/2026,22/02/2026,2026-02,lagos
Self contain (single rooms) for sale,"A Minute Away From The University Of Lagos, Akoka, Yaba, Lagos",Self Contain (Single Rooms),52000000,0,0,1,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",Flat / Apartment,160000000,53333333.33,3,3,High,20/01/2026,20/01/2026,2026-01,lagos
5 bedroom semi-detached duplex for sale,"Ikate, Lekki, Lagos",Semi-detached Duplex,320000000,64000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
Self contain (single rooms) for sale,"Few Minutes Away From The Lagos National Stadium, Aguda, Surulere, Lagos",Self Contain (Single Rooms),45000000,0,0,1,Mid,22/02/2026,22/02/2026,2026-02,lagos
Block of flats for sale,"Unilag, University Road, Akoka, Yaba, Lagos",Block of Flats,52000000,0,0,1,High,19/02/2026,19/02/2026,2026-02,lagos
1 bedroom mini flat (room and parlour) for sale,"Victoria Island Extension, Victoria Island (VI), Lagos",Mini Flat (Room and Parlour),170000000,170000000,1,2,High,31/05/2025,22/02/2026,2025-05,lagos
Mixed-use land for sale,"Off Omu Epe, Few Minutes To The Africa Largest Food Hub In Lagos, Epe, Lagos",Mixed-use Land,18000000,0,0,0,Mid,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Orange Island, Orange Island, Lekki, Lagos",Residential Land,750000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Chevron Toll-gate, Lekki, Lagos",Semi-detached Duplex,250000000,62500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
Warehouse for sale,"Along Burma Road,, Apapa, Lagos",Warehouse,5000000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
Mixed-use land for sale,"Agbowa, Few Minutes To The New Nysc Orientation Camp By Lagos State, Ikorodu, Lagos",Mixed-use Land,5000000,0,0,0,Low,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",Detached Duplex,170000000,42500000,4,5,High,17/12/2025,18/12/2025,2025-12,lagos
3 bedroom flat / apartment for sale,"Ajao Estate, Anthony, Maryland, Lagos",Flat / Apartment,160000000,53333333.33,3,3,High,02/02/2026,03/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"A Well Finished Home Offering Security, Comfort And Premium Living, Lekki Phase 1, Lekki, Lagos",Terraced Duplex,470000000,117500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom block of flats for sale,"J Zone Waterfront, Banana Island, Ikoyi, Lagos",Block of Flats,1200000000,400000000,3,4,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Area 8 Opic Estate, Agbara-Igbesa, Lagos",Detached Duplex,90000000,22500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"Ologolo, Lekki, Lagos",Flat / Apartment,130000000,65000000,2,2,High,22/02/2026,22/02/2026,2026-02,lagos
1 bedroom flat / apartment for sale,"Ologolo, Lekki, Lagos",Flat / Apartment,60000000,60000000,1,1,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom detached bungalow for sale,"Solace City Bungalow Off Lekki Epe Express Way, Eleranigbe, Ibeju Lekki, Lagos",Detached Bungalow,69000000,23000000,3,4,High,11/01/2026,23/02/2026,2026-01,lagos
Residential land for sale,"Victoria Garth Castle Located Inside Victoria Garden City, VGC, Lekki, Lagos",Residential Land,195000000,0,0,0,High,20/02/2026,23/02/2026,2026-02,lagos
Mixed-use land for sale,"Iju, Ikeja, Lagos",Mixed-use Land,3000000000,0,0,0,High,22/02/2026,23/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"A Perfect Blend Of Luxury, Comfort & Elegance In Prime Lekki Location, Ajah, Lagos",Detached Duplex,450000000,90000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
Mixed-use land for sale,"Location: Church Street, Alapere, Ketu, Lagos, Alapere, Ketu, Lagos",Mixed-use Land,120000000,0,0,0,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Behind Dideolu Estate, Ogba, Ikeja, Lagos",Detached Duplex,185000000,46250000,4,4,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Clarence Gate, Banana Island, Ikoyi, Lagos",Semi-detached Duplex,1700000000,425000000,4,4,High,09/11/2025,08/02/2026,2025-11,lagos
3 bedroom detached bungalow for sale,"Baba Adisa, Ibeju Lekki, Lagos",Detached Bungalow,50000000,16666666.67,3,3,Mid,22/02/2026,23/02/2026,2026-02,lagos
2 bedroom semi-detached duplex for sale,"Fagba, Agege, Lagos",Semi-detached Duplex,50000000,25000000,2,2,Mid,22/02/2026,22/02/2026,2026-02,lagos
18 bedroom block of flats for sale,"Liberty Estate, Isolo, Lagos",Block of Flats,450000000,25000000,18,18,High,22/02/2026,22/02/2026,2026-02,lagos
Land for sale,"Twin Lakes, Chevron, Lekki, Lagos",Land,400000,0,0,0,Low,20/10/2024,20/12/2025,2024-10,lagos
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lekki, Lagos",Terraced Duplex,130000000,32500000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Glover Road Ikoyi, Old Ikoyi, Ikoyi, Lagos",Flat / Apartment,,,3,3,,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Thera Annex, Sangotedo, Ajah, Lagos",Detached Duplex,150000000,30000000,5,6,High,09/08/2025,23/02/2026,2025-08,lagos
1 bedroom flat / apartment for sale,"Yaba, Lagos",Flat / Apartment,120000000,120000000,1,1,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom detached bungalow for sale,"Baba Adisa Busstop, Ibeju Lekki, Lagos",Detached Bungalow,50000000,16666666.67,3,3,Mid,16/02/2026,18/02/2026,2026-02,lagos
Residential land for sale,"Key Haven City ( Beachfront) Eko Akete, Abijo, Lekki, Lagos",Residential Land,48000000,0,0,0,Mid,09/08/2025,23/02/2026,2025-08,lagos
Mixed-use land for sale,"Carribean Lake Estate,shoprite, Sangotedo, Ajah, Lagos",Mixed-use Land,60000000,0,0,0,High,11/08/2025,23/02/2026,2025-08,lagos
4 bedroom house for sale,"London Estate, Ipaja, Lagos",House,95000000,23750000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Genesis Court Phase 2, Badore, Ajah, Lagos",Residential Land,66000000,0,0,0,High,12/08/2025,23/02/2026,2025-08,lagos
5 bedroom house for sale,"Ikoyi, Lagos",House,3500000000,700000000,5,5,High,04/02/2026,21/02/2026,2026-02,lagos
3 bedroom house for sale,"Ikoyi, Lagos",House,1500000000,500000000,3,4,High,04/02/2026,21/02/2026,2026-02,lagos
4 bedroom detached bungalow for sale,"Solace City, Eleranigbe, Ibeju Lekki, Lagos",Detached Bungalow,85000000,21250000,4,4,High,10/02/2026,21/02/2026,2026-02,lagos
3 bedroom detached bungalow for sale,"Solace City, Eleranigbe, Ibeju Lekki, Lagos",Detached Bungalow,69000000,23000000,3,4,High,10/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Inside Vgc Estate Lekki, VGC, Lekki, Lagos",Residential Land,195000000,0,0,0,High,18/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Emerald Garden Estate, Eleranigbe, Ibeju Lekki, Lagos",Residential Land,6000000,0,0,0,Low,14/11/2024,09/02/2026,2024-11,lagos
4 bedroom semi-detached duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",Semi-detached Duplex,200000000,50000000,4,4,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Oregun, Ikeja, Lagos",Terraced Duplex,300000000,75000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Ikate, Lekki, Lagos",Detached Duplex,250000000,62500000,4,4,High,28/12/2025,08/02/2026,2025-12,lagos
5 bedroom detached duplex for sale,"Dolphin Estate, Ikoyi, Lagos",Detached Duplex,580000000,116000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom detached bungalow for sale,"Ajah, Lagos",Detached Bungalow,70000000,23333333.33,3,3,High,21/02/2026,23/02/2026,2026-02,lagos
Mixed-use land for sale,"Lekki Phase 1, Lekki, Lagos",Mixed-use Land,4500000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"Little Road Sabo, Yaba, Lagos",Flat / Apartment,155000000,77500000,2,2,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Atlantic View Estate Lekki, Lekki, Lagos",Detached Duplex,260000000,52000000,5,6,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Opebi, Ikeja, Lagos",Terraced Duplex,380000000,95000000,4,5,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom semi-detached duplex for sale,"Ikeja, Lagos",Semi-detached Duplex,370000000,123333333.3,3,3,High,22/02/2026,22/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"Luxurious Off Plan Block Of Flats In 2,3,4 At Bourdillon, Old Ikoyi, Ikoyi, Lagos",Flat / Apartment,,,2,2,,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",Terraced Duplex,800000000,200000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
4 bedroom semi-detached duplex for sale,"Ocean Bay Estate Orchid, Ikota, Lekki, Lagos",Semi-detached Duplex,200000000,50000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Victoria Island (VI), Lagos",Flat / Apartment,750000000,250000000,3,3,High,22/02/2026,22/02/2026,2026-02,lagos
Land for sale,"Chevron Drive, Lekki, Lagos",Land,16000000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",Detached Duplex,450000000,90000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Chevron Estate, Lekki, Lagos",Detached Duplex,450000000,90000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Maryland Estate, By Shonibare Estate, Maryland, Lagos",Residential Land,500000000,0,0,0,High,22/02/2026,23/02/2026,2026-02,lagos
Residential land for sale,"Lakeview Park 2, Orchid Road, Lekki, Lagos",Residential Land,185000000,0,0,0,High,04/02/2026,22/02/2026,2026-02,lagos
1 bedroom mini flat (room and parlour) for sale,"Lekky County, Ikota, Lekki, Lagos",Mini Flat (Room and Parlour),65000000,65000000,1,2,High,06/02/2026,22/02/2026,2026-02,lagos
Mixed-use land for sale,"Eko Atlantic City, Lagos",Mixed-use Land,,0,0,0,,07/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Eden Garden, Ajah, Lagos",Residential Land,85000000,0,0,0,High,13/02/2026,22/02/2026,2026-02,lagos
1 bedroom mini flat (room and parlour) for sale,"A Cashflow Producing Investment Located A Minute Drive From Unilag, Akoka, Yaba, Lagos",Mini Flat (Room and Parlour),85000000,85000000,1,1,High,22/02/2026,23/02/2026,2026-02,lagos
2 bedroom block of flats for sale,"Ikate, Ikate, Lekki, Lagos",Block of Flats,180000000,90000000,2,3,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Chevron, Lekki, Lagos",Residential Land,250000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Ojodu Berger, Ojodu, Lagos",Detached Duplex,380000000,76000000,5,5,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom semi-detached duplex for sale,"Lekki Garden Phase One, Abraham Adesanya, Ajah, Lagos",Semi-detached Duplex,100000000,33333333.33,3,3,High,22/02/2026,23/02/2026,2026-02,lagos
2 bedroom flat / apartment for sale,"Off Adeola Odeku, Victoria Island (VI), Lagos",Flat / Apartment,380000000,190000000,2,2,High,13/03/2024,19/02/2026,2024-03,lagos
2 bedroom house for sale,"Lekki Phase 1, Lekki, Lagos",House,400000000,200000000,2,2,High,22/02/2026,22/02/2026,2026-02,lagos
Commercial land for sale,"Facing Lekki–epe Expressway (beside Chevy View Estate Gate), Lekki, Lagos",Commercial Land,1200000000,0,0,0,High,22/02/2026,23/02/2026,2026-02,lagos
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",Detached Duplex,4500000000,900000000,5,5,High,20/02/2026,20/02/2026,2026-02,lagos
4 bedroom flat / apartment for sale,"Banana Island, Ikoyi, Lagos",Flat / Apartment,1700000000,425000000,4,4,High,20/02/2026,20/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Orchid Road, Lekki Phase 2, Lekki, Lagos",Detached Duplex,400000000,100000000,4,4,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Old Ikoyi, Ikoyi, Lagos",Terraced Duplex,1200000000,300000000,4,4,High,21/02/2026,21/02/2026,2026-02,lagos
Residential land for sale,"Dideolu Ask Bencom Homes, Oniru, Victoria Island (VI), Lagos",Residential Land,630000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom flat / apartment for sale,"Ikate Elegushi, Lekki, Lagos",Flat / Apartment,300000000,100000000,3,3,High,22/02/2026,22/02/2026,2026-02,lagos
Residential land for sale,"Royal Garden Estate, Ajah, Lagos",Residential Land,300000000,0,0,0,High,05/02/2026,22/02/2026,2026-02,lagos
Warehouse for sale,"Ogba Industrial., Ogba, Ikeja, Lagos",Warehouse,4500000000,0,0,0,High,22/02/2026,22/02/2026,2026-02,lagos
Land for sale,"Victory Park Estate Osapa London, Osapa, Lekki, Lagos",Land,410000000,0,0,0,High,09/02/2026,22/02/2026,2026-02,lagos
4 bedroom terraced duplex for sale,"Orchid, Lekki, Lagos",Terraced Duplex,130000000,32500000,4,4,High,20/02/2026,20/02/2026,2026-02,lagos
Mixed-use land for sale,"Anifowoshe Ikeja Easy Access From Oba Akran Or Awolowo Way, Ikeja., Ikeja, Lagos",Mixed-use Land,250000000,0,0,0,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom house for sale,"Oasic Estate, Maryland, Lagos",House,580000000,145000000,4,4,High,23/01/2026,23/01/2026,2026-01,lagos
6 bedroom detached duplex for sale,"Victoria Island (VI), Lagos",Detached Duplex,1600000000,266666666.7,6,6,High,22/02/2026,22/02/2026,2026-02,lagos
2 bedroom block of flats for sale,"Victoria Island (VI), Lagos",Block of Flats,350000000,175000000,2,2,High,22/02/2026,23/02/2026,2026-02,lagos
4 bedroom detached duplex for sale,"Orchid, Lekki, Lagos",Detached Duplex,220000000,55000000,4,4,High,22/02/2026,22/02/2026,2026-02,lagos
3 bedroom block of flats for sale,"Ikota, Lekki Phase 2, Lekki, Lagos",Block of Flats,95000000,31666666.67,3,3,High,22/02/2026,23/02/2026,2026-02,lagos
